class,tweet
0,If Dirty D still around I wonder many younger guys would call `` disrespectful son bitch ''
0,"think ol niggas wit money dont even care swag , rockin sandals wit velcor straps , aint checkin bitches"
0,RT I peep lot shit I laugh cause hoes actors !
0,"Idk yall , loves thirsty bitch . Atleast afraid peruse nigga"
0,& amp got cancer hoe
0,RT These hoes ai n't loyal .
0,Ima side bitch time time I stay place
0,All da lil bald headed bitches standn outside kevin gates tryna get
0,Yo bitch LOOKIN like wana fuck summn
0,Them shootas grandmama house I ai n't around bitch ina minute .
0,nobody never invite lesbian party . ) bitches .
0,Actually I 'm gon na train fag . Do n't dare bring boy house slut.You scissor like good girl
0,little bitch ass getting tased I get home
0,I 'm raw problem best song tyga anything trash
0,Yo bitch choosin ' let
0,ugly ass picture thanks bitch
0,RT happy birthday little cotton picker
0,`` I 'm funky ass honkey . '' - 's shout tonight `` Cabaret '' # JT2020Tour
0,thats wassup u got bitches sending booty pics tho lol
0,When girl asks I eat pussy ... At first I n't even cause 's stupid question
0,"Completely topic , idgaf pretty hoe tho"
0,If u bad niggas really play nice get pussy ... ass gone
0,Carl try eat pussy big ass nose fucking shit
0,Them hoes n't like
0,`` Get worshiping bitch ! http//t.co/R37CejCjou '' woof woof
0,"`` 's wearing shirt , bitch . ''"
0,imma tall dread head wit fat face bitch better
0,Do n't mad cause yo bitch Choosin I put ass Jacuzzi SPLASH
0,RT Trippin rock & gt & gt trippin bitch
0,RT 're trying relax pussy shooting light beams http//t.co/5eHbmr8TKo
0,RT hoe section
0,bitch live little .
0,sounds like bout smack hoe
0,RT # MyGoalFor2012 UnHoe bitches
0,taylor wack ass bitch nigga
0,After get done running train bitch thats period http//t.co/DWgHtGA936 's nasty
0,chunky nugs n't even hook like .
0,"Man hoes familiar , one minute team next minute ai n't witcha"
0,WATCH-Military Monday Jihadi Bitches Slaying BADASS - A-10 Silences Taliban During Intense Night Time Firefight http//t.co/osAgQo567K
0,jus wanted let know hope hurricane kills soca sunday trash # LORDWILLIN
0,fag
0,RT So proud mahanain still hoe tho
0,`` I 'm sure bitch '' frfr tf
0,RT lives home 's little less likely cheat ho
0,I texted u fag
0,This kid looks like retard tries hiding phone ... obvious
0,"RT Do n't Get Spirit Bombed Lil Nigga RT Dragonball z trash , debate want"
0,RT trying hard resist urge smack bitch http//t.co/Cvnlm1I3Ls
0,lmfaoooo RT Wiz perfect example fame get bitches . He looks like typical tweaker homeless woman .
0,Emoji ass nigguh
0,"Pussy ass hoe niggas , I ca n't fuck wit y'all"
0,RT I n't nothin bitch would n't
0,thought fucked birth defect made nips heart shaped lmao .
0,"nigga I still pull tho , fuck bitch u stfu"
0,"I must pissed nigga aha um , hoe & amp acting OUTTA line"
0,RT You 're biggest cunt I know
0,Got hoes lurkin got niggahs talkin
0,The TL talkin eatin pussy u watchin soccer ? Ur grade A faggot RT This game crazy ! ! !
0,stick court hoe
0,If Beyonce & amp Kim Kardashian problem sucking mans dick average looking broke bitches n't neither
0,"This ai n't bitch ass boom bap , 's click clack move back ."
0,"Close eyes let world paint thousand pictures , one good girl worth thousand bitches ..."
0,RT If Nigga try slide bitch DMs .. http//t.co/Mr2FjYUgTn
0,ok ! ! ! ! ! Stupid bitch
0,"This exactly bitches end dead RT Told stop fucking , I hope rain bitch . http//t.co/2fuxRzeVTp"
0,RT RT RT She went way Home Depot take sink pic I hate hoes http//
0,"Karma bitch , ca n't figure shit im .."
0,RT smh u got Ebola RT I stick foot feel freshness bitch ass mosquito nerve
0,Gold diggin ass bitch lol
0,I 'm twat
0,"My dick , bitch ."
0,RT Soon girl see niggas pouring champagne bitches ass want leave
0,`` im bitch okay nudes pat `` wow
0,The bitch got nerve
0,"- remember played plaquemine & amp kept calling whole team gay & amp Lydia said `` I 'll turn hoes , fwm ! ''"
0,ratchet bitch would
0,want fag
0,My niggah niggah ...
0,pussy ca n't fight
0,stfu bitch
0,"They hardly get sex ... opportunity sick presents , giving pussy ... boy generous"
0,It 's hot allergies killing I feel like little bitch
0,That nigga talkin like hoe Tell bitch nigga speak
0,`` 'd say im back old old bitches would get excited ``
0,gone eat bitch
0,You see bussing bitch
0,RT How I lose sweet .. ai n't lose hide lmfao Viri tryna smoke hoe self
0,idk mouthy spics welfare withkids andbaby daddy 's ?
0,# ImAddictedTo girls w fat pussy slim waist fat ass n innocent smiles truuuuuu
0,"Give hoes 20,000 followers got whole new bitch"
0,RT Halloween use holiday kids . It National dress like inner hoe day .
0,"Fuck , faggot ."
0,Oomf fake bitch ass nigga point blank period . Smh AWWWW SHITTTTTTT
0,bitch 's playing worried little faget ass friends vines I know niggas vines wtf u say
0,Between constant tweegrams bad bitches playing attention stupid caption pics instagram lost .
0,shut legs hoe
0,So far today every time I try load article Blaze Twitter site crashes . WTF Selibus cunt
0,If got good girl n't turn `` bad bitch '' .
0,Left calc final singing I 'm boss ass bitch 's indication went ....
0,lol 's gon na fun got two niglets way
0,RT I call Fat Amy twig bitches like n't call behind back .
0,nah dude mostly sound like faggot
0,RT I fight bitch Austin 's gringo right ai n't one messing white chocolate drop
0,I spent whole 4th lookin hoes .. Missed fireworks I realized I n't hoes .. # AllBad
0,bitch lagging lol
0,RT If I Obama Id call press conference & amp slit joe bidens neck live tv justshow crackers I mean business
0,RT My definition `` bad bitch '' changed drastically years .
0,It 's bout time I feel like beening hard working woman ..... stripper hoe night n't judge
0,Fukn wit nicca Luey boi .. Smoking gas .. Jus kickn shit .. # WhereYallAtWitIt
0,RT wussup bitch finna take
0,RT Stop nuttin hoes
0,Webbie retarded
0,I woke bed full bitches I ai n't eeeen fuckin
0,I love flirting money n't bitch get time eye
0,nigger
0,RT `` Good pussy change ya life ! ``
0,RT Yall ever In car ya moma singing every song come like bitch know sch
0,RT Getting checks like Nike I 'm icy yo bitch like me- dice soho
0,da bitches rockin da club wit boy Connor
0,"RT tweet n't really . shoe fits , lace bitch wear ."
0,RT long bitches love
0,"I slackin ice game needa cop watch , fuck instagram hoe & amp press Block"
0,"RT Your girl hold dick like wii controller Where 's bitch , nigga ? We control"
0,"Dear Utah Polynesians Again , stop acting black speaking ghetto . Speak FOB , ai n't ghetto niggaz ."
0,"bitch niggas , hmmm either gay HOE"
0,Lmaoooooo lil Dave hoe
0,These bitches taking forevs doe
0,The solution simple buy bitch
0,Has transformed bad bitch . She get D
0,RT `` Aye fam think line I saw bad bitch Mrs. Bridget 's room '' http//t.co/OAl9WlJMgE
0,Da fuq ho
0,hoes really
0,I hate bitches fish compliments
0,Here bitch go ... Lol
0,`` .. All I wan na get money fuck model bitches ! '' - Russell Simmons
0,Be mean rude little sister I 'll kick ass . It applies little snooty bitches . K thanks .
0,Whoever came `` I n't ex 's `` sayin must 've hoe
0,Angel stop rting fugly bitch
0,Fuck opp thot 'll shoot bitch
0,hey send songs I need put hoes CD bang em I ride around
0,. No fuck n't 's fucking song wtf r u talking . Yes fuck I bitch
0,lil b already puff hoes
0,I 'm hands time ta murk bitch
0,I wish dad life bitch ass nigga still think im child ! LMFAOOOO damn 's sad cuh !
0,Lol bitches hella mad exs like ca n't friends forget past
0,15 . Did twitter ever get pussy/dick
0,"ya bitch aint bad nigga , aint got taste"
0,And bitch gon na women ?
0,realize 're trash
0,I bet I pull leasebitches
0,"ask number lame I 'm like cuh , mobbin bitches turn"
0,`` Side hoes insecure niggas ca n't handle real one . ''
0,I 'm hoe like every night tweeting bullshit
0,Ran house ... I 'm kinda retarded . Lol
0,Fuckkkk faggot commie http//t.co/RD81TnCo4f
0,RT When drop hoes girl say dont want relationship http//t.co/GuZXabJiXj
0,niggas twitter like I eat pussy yada yada niggas STI 's shit
0,"maddie , karissa , Ireland , cierra I gotten close I 'd kill bitch tbh"
0,stfu trash
0,hoe aint anymore
0,RT When bitch tell I 'm ugly http//t.co/o9EkMrw5WK
0,I take shots wit chaser I get bitches I n't chase em
0,I could NEVER bring fw bitch nigga wears EVERYBODY else shit like um YOUR BROKE & amp bummy ya fuccing boof
0,I ai n't fair since I likeand I n't wanted go since either reason . Too many niggers
0,RT goodnight moon moon goodnight lil bitch
0,"Been since 's solo crib , feeling kinda lonely like hoe"
0,This bitch really geeking messages
0,stfu nigguh I 've reading manga longest know
0,RT shut fuck dumb bitch
0,little bitch lol
0,Y'all wake tf . Y'all pussies 's summer time turn tf !
0,But wannabe ghetto white girl deal unaccomplished black man sex .
0,'s cunt nobody likes . He choke shit
0,I need trippy bitch I ai n't wit cute shit
0,matters im proud ur little ass ! im n old southern bitch . hang n baby !
0,Grow RT nigga hoes n't mean n't love http//t.co/kkdH6DtlFL
0,"RT Basically , I 'm shit bitch"
0,RT Some bitches forgetting
0,pats owner kike .
0,Vine filled pussy lol smh
0,Talking shit like hoe huh like man ima murk wen I see
0,Waddup bitch I got ta get tf outta town tonite http//t.co/fDc54X3cB0
0,RT aye g .. I fucked yo bitch mistake ..
0,"RICK TOLD YALL TO GO BACK AND KILL'EM ALL ! Yall niccas n't listen , chewing Bob 's leg shit ! Extra , tasty , crispy !"
0,hoe meter went !
0,RT Heat lost . Medical marijuana got rejected . Rick Scott got reelected . I still hoes . Today 's bad day .
0,bitch scarry backing fuck nigga fuck talking bout hoe ass nigga stop dat talking pull
0,yea coming back big rod something hoe
0,# illNeverUnderstandWhy anyone Jersey Shore famous . I go guido shitbag means money family .
0,RT Niggas loose bitch bitch snitch
0,RT I 'm never watching brave heart ! You cunts n't want freedom
0,My dad told 's dad text one friends say hashtag pussy . Hahahaha I 'm done
0,He said bitch look like praying mantis tho ctfu
0,`` It 's dykes '' -hunter dyke dyke http//t.co/LGtw3AWMeh
0,I dont mess sneaky ppl nd hoe intentions
0,You hoe u eat candy corn
0,"You hoe without sex , ask girls texting alotta niggas time ."
0,"Just cuz looked n't mean likes , hoe"
0,These niggas run mouth like bitches
0,Hate bitch http//t.co/QzTnw6cdKi
0,oh well . 's fag anyways .
0,Because I accept called bitch every time I asserted . # YesAllWomen
0,bitch bye ca n't get
0,RT Good pussy comes smart ass mouth & amp crazy ass attitude
0,really fag I 'm liking video
0,I 'm busy I 'm tell hoes played side .... I 'M BUSY
0,Lmaooooo im outta RT Bobby Shmurda looks like negro league player http//t.co/SngyNAGULC
0,Yasss bitches I 'm brown
0,"RT Freeze bitch , I 'm gon na steal heart http//t.co/zKSYUwV8QV"
0,ruga bussed yo bitch # bowbow
0,RT I need hoes man real shit
0,happy birthday bad bitch
0,"Bitch , may million dollar body , got dollar menu face four-piece nugget pussy , ai n't worth shit ."
0,"Bitches , bitches , bitches ."
0,But hoe. ? idk http//t.co/eccFBqzlKZ
0,"Im sorry , I use shit , im worried next bitch # unbothered # threatenwho"
0,I n't care catch hoes
0,RT 'll bitch today
0,Chase really got hoes every state 's crazy @ name truth
0,"gross , ill stick galaxy , still receive nips"
0,RT bitch ungrateful http//t.co/exbLrnsyZv
0,RT bitches like `` heart taken since 12/3/12 love babe '' bitch isnt today ?
0,racist nTx trash w hate see particular man WH n `` Butler ''
0,well looks like I 'll buying two big bitch box Busch NA
0,He got hoes sell ! Shop ! # lmfao # TrekGang http//t.co/iuCM6OEVy3
0,"I mean . I guess I start using , since faggot Facebook blocked saying mean things lady gaga"
0,The hoes aint classy like trashyyy !
0,I got streetz ina head lock ... got yo bitch ina leg lock !
0,fuck bitch # shrimp # shorty # midget # dwarf # infant # jk
0,"I really hoe shyt , u know im hoe mr ."
0,RT A woman yelled cause I 'm drinking beer atam bitch I 'm fucking vacation
0,"It 's `` pears '' bitch , 's PEAR ."
0,nice wigger stache
0,Obama 's bitch !
0,Give bitchorpumps & amp 's .
0,n't love hoes http//t.co/WeKdL09bq5
0,Its uno shawty id drop imaginary hoes 4
0,sup nappy headed hoe got quiet
0,orr ? Thts lor bae tho wyd u fucking hoe ?
0,Really.hours find paper work retarded . Tarrant County Courts suck . # wasteoftime
0,"I 'm real Tony Montana , I gotnaked bitches banana boat"
0,already know go fed ah bitch ready walk door
0,LeBron bout cry lil bitch
0,RT pop Molly ? n't hoes start poppin birth control
0,Do n't really anyone talk things start going wrong ... Aight hoe ass nigga
0,I think lot bitches n't smile selfies breath stinks n't want steam front cameras
0,thats right niggah Netherlands ! ! !
0,`` faggot bitch '' http//t.co/2HyyAbk4eH
0,My moms worse bitch like ugh I ca n't stand hoe .
0,Ill fire nina like first day job bitch slept
0,RT I hate niggas slobin blunt like eatin pussy & amp nerve try & amp pass . I 'm good nigga I '
0,"Real shit . Now bitch want grapes something , THATS different ."
0,RT see hoe talking bae even level http//t.co/DphkPab4c7
0,I 'm use hoes n't play
0,bitch u bs fck yah
0,nothing says fashion like cunt hat ....
0,southern bitch like blow persons heart back w/one shot ! ! ! !
0,Chicks mad tweetin hoes like I 'm talkin specific someone lol sorry ladies shoe fits wear
0,"I aint saying bitch , But acting like female , dog ."
0,RT Niggas bitches got ta quit wit da money pics ... If I count accurately ai n't enough
0,bitches smackin
0,If someone part 'James X ' 's white trash cultist .
0,"# porn , # android , # iphone , # ipad , # sex , # xxx , | # Desi | Spicy Oriental Paki Brunette sucks un http//t.co/OrP642PomF"
0,Fucked bitch left like ... http//t.co/x41Q6LUH37
0,RT All kickers college football trash like y'all ca n't even makeyard field goals .... u got one fucking job
0,I bitch tell I 'm addicted pussy lookin pass
0,RT I'ma beat pussy like Ray Rice . Hit left . I n't need right . # remix # tosoon http/
0,Already scratched mines RT Paying pussy still bucket list
0,.... tweeting tablet .... baller bitch !
0,Kenny lee got ta da light skin nicca dat eat Chitlins
0,Rally 's sound good af . But ion hoes ca n't take ride
0,"This hoe straight disappeared , like go ?"
0,What made niggah say mouth
0,That 's legal tackle faggot RT Seriously ? http//t.co/lMyhrBKxZX
0,`` hate bitches try put friendzone . bitch I 'm tryin score put endzone `` ON . MY . SOUL !
0,RT Bitches begging love & amp loyalty 've never giving anyone . Karma bitch
0,RT Had charge ipod . Fuck redskins .
0,RT hoes trynna gay ? lmao
0,RT I swear forever bitch http//t.co/293YMZDmun
0,My bitch got ta fly flyer
0,RT U got ta pathetic bitch ride another females house looking nigga ai n't smh
0,I hear ya hoe
0,She sharing hoe ... She know though .. At least I hope . LMAO !
0,Someone came & amp told I pulled hoes today . I pissed thats fucking false sad .
0,He run mouth like bitch I cut em
0,Only white trash watch football .
0,"If work graveyard shift , cheating tops . Somebody else gon tucking ya bitch ."
0,"RT Me fixing car 10,000 The fade hoe gone catch Pricless http//t.co/qMU2um1nC3"
0,RT The top comeback call nigga ugly . 1 . `` I still pull hoes . ''
0,I 'm done wit cheer team bitches Literally BRAIN DEAD .
0,Fuck bitch saying hood love
0,hahahh thank fag boy ! # represent
0,If take long time text back hoe
0,Fuck bitch
0,LMAO . The side ho gets real action anyways .
0,Happy birthday little bitch boy
0,RT Hoes gone hoes . hoes ca n't trusted
0,Repeat Where bitches ?
0,bad bitch ugly ass nikes
0,RT Every girl got # wcw fake gay til 's time eat sum pussy . But I 'm lol
0,"Poor Leo , ca n't help havin resting bitch face . I feel ya home skillet biscuit"
0,Lesson # NFL isheterosexuals . Wat else need besides Michael Sam us fags get clue . Breeders thing
